,Location,Title,Price,Company,Summary
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
0,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
0,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Machine Learning: 3 years (Required).The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a…"
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Machine Learning: 3 years (Required).The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a…"
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
0,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
0,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
0,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Demonstrated willingness and ability to work in a collaborative, multidisciplinary, scientific environment and contribute to diverse application areas."
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Demonstrated willingness and ability to work in a collaborative, multidisciplinary, scientific environment and contribute to diverse application areas."
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Machine Learning: 3 years (Required). The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a…"
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
1,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Machine Learning: 3 years (Required).The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a…"
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 The primary role for the Machine Learning Engineer will be to develop and implement machine learning algorithms with a focus on reinforcement learning…"
2,"Los Alamos, NM",Ph.D. Statistician,"
$119,700 a year","

Los Alamos National Laboratory","
 Statisticians in the Statistical Sciences Group work in partnership with world-leading scientists in a wide range of science, technology, and engineering areas…"
8,"Albuquerque, NM 87110 (Uptown area)",Machine Learning Engineer,"
$90,000 - $135,000 a year","
Verus Research","
 Will be to develop and implement machine learning algorithms with a focus on reinforcement learning techniques and robotics applications."
7,"Merrillville, IN 46410",Data Mining Temporary,"
$21.42 an hour","

NiSource","
 Duties include researching legacy job order records, reviewing work management system records, consulting and communicating with project stakeholders as needed,…"
5,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
1,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Research what drives the trends in the data and develop ways to leverage that information. The Data Scientist is responsible for providing administrative…"
8,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Research what drives the trends in the data and develop ways to leverage that information. The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Research what drives the trends in the data and develop ways to leverage that information.The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Research what drives the trends in the data and develop ways to leverage that information. The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Research what drives the trends in the data and develop ways to leverage that information.The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Salary Range: Wide salary range competitive with market rates to accommodate mid level and senior level engineers.5 or more years in the gaming industry."
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Research what drives the trends in the data and develop ways to leverage that information.The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Research what drives the trends in the data and develop ways to leverage that information. The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Salary Range: Wide salary range competitive with market rates to accommodate mid level and senior level engineers. 5 or more years in the gaming industry."
2,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Research what drives the trends in the data and develop ways to leverage that information. The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Salary Range: Wide salary range competitive with market rates to accommodate mid level and senior level engineers. 5 or more years in the gaming industry."
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Three (3) years of experience with data acquisition,…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Wide salary range competitive with market rates to accommodate mid level and senior level engineers. Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Research what drives the trends in the data and develop ways to leverage that information. The Data Scientist is responsible for providing administrative…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
Salary Range: Wide salary range competitive with market rates to accommodate mid level and senior level engineers. 5 or more years in the gaming industry."
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
 Compile accurate reporting information as needed on Google Analytics to comply with Google Grant.Research what drives the trends in the data and develop ways…"
9,"Las Vegas, NV",Casino Gaming Software Mathematician (19-00072),"
$70,000 - $110,000 a year","
Game Development Company","
 Wide salary range competitive with market rates to accommodate mid level and senior level engineers.Ability to work with others in a demanding and fast paced…"
3,"Carson City, NV",Data Scientist - 30 hours per week,"
$20.87 an hour","
JOIN Inc.","
Compile accurate reporting information as needed on Google Analytics to comply with Google Grant. Research what drives the trends in the data and develop ways…"
